map,prompt,survey_point_id,transcription,note,category,sourced_elsewhere
4,"tail",72,r+o̤+b+ə+l,,,0
4,"tail",73,r+o̤+b+ə+l,,,0
4,"tail",74,r+u+b+ə+l,,,0
4,"tail",75,ʀ+u+b+ə+l,,,0
4,"tail",76,ʀ+u+ʙ+ə+l,,,0
4,"tail",77,ʀ+o̤+b+ə+ʟ,,,0
4,"tail",78,ʀ+u+b+ə+l,,,0
4,"tail",79,r+u+b+ə+l,,,0
4,"tail",80,r·+u+b+ə+l,,,0
4,"tail",81,r+u+b+ə+l,,,0
4,"tail",82,r+o̤+b+ə+ʟ,,,0
4,"tail",83,r+o̤+b+ə+l,,,0
4,"tail",84,r+u+b+ə+l,,,0
4,"tail",85,r+u+b+ə+l,,,0
4,"tail",86,ʀ+u+b+ə+l,,,0
4,"tail",88,f+a+m+ɑ+n,,,0
4,"tail",a,u+r+ḅ+ə+ɫ,,,0
4,"tail",b,y+r+ə+ḅ+ə+ɫ,,,0
4,"tail",b,û+.+r+ə+p+ə+ɫ,,,0
4,"tail",c,u+r+.+ə+ḅ+ə+ʟ,,,0
4,"tail",d,i+r+ɪ+ḅ+ə+l,,,0
4,"tail",e,ɛ+r+ɑ̆+ḅ+ə+l,,,0
4,"tail",f,ɛ+r+e+b+ə+l,,,0
4,"tail",g,j+ə+r+ɑ+b+ɫ̥,,,0
/*<L 6>*/
/*<M 5 castrating VN>*/
/*<F coilleadh, spochadh, baint as>*/
5,"castrating VN",1,k+ü+l′+ĕ,,,0
5,"castrating VN",2,k+ü+l′+ĕ,,,0
5,"castrating VN",3,k+ü+l′+ĕ,,,0
5,"castrating VN",4,k+ü+l′+ə,,,0
5,"castrating VN",5,k+ü+l′+ə,,,0
5,"castrating VN",7,k+ü+l′d′+ɪ,,,0
5,"castrating VN",8,b+ü+n′+t′ ɑ̣+s,,,0
5,"castrating VN",9,b+ü+n′+t′ ɑ̣+s,,,0
5,"castrating VN",11,k+ö+i+ˈ+l′+ǫː+r+ə+x+t,iterative verbal noun,,0
5,"castrating VN",12,k+ö+i+l′+ʰ,,,0
5,"castrating VN",13,k+ø+i+l′+h,,,0
5,"castrating VN",13,k+ø+i+l′+ṯ,,,0
5,"castrating VN",14,g′+a+r+ə,,,0
5,"castrating VN",15,k+ö+i+l′+h,,,0
5,"castrating VN",16,k+ö+i+l′,,,0
5,"castrating VN",17,k+ö+i+l′+t′,,,0
5,"castrating VN",17,k+ö+i+l′+h,,,0
5,"castrating VN",18,k+ü+l′+ə,,,0
5,"castrating VN",19,k+ɪ+l′+ĕ,,,0
5,"castrating VN",20,k+ɪ+l′+ə,,,0
5,"castrating VN",21,k+ü+l′+ĕ,,,0
5,"castrating VN",22,k+ö+l′+ə,,,0
5,"castrating VN",23,k+ö+ʟ′+ə,,,0
5,"castrating VN",24,k+ö+l′+uː+n′+t′,,,0
5,"castrating VN",25,k+ø+ʟ′+ə,,,0
5,"castrating VN",26,k+ö+ʟ′ː+ə,,,0
5,"castrating VN",28,k+ï+ʟ′ː+ə,,,0
5,"castrating VN",31,b+ɑ+n′+t′ a+s,,,0
5,"castrating VN",32,b+ɑ+ɴ′+t′ a+s,,,0
5,"castrating VN",33,b+ɑ+n′+t′ ɑ+s,,,0
5,"castrating VN",34,v+ɑ+n m′+eː ˈ+a·+s,I castrated,,0
5,"castrating VN",35,b+ɑ+ɴ′+t′ ɑ+s,,,0
5,"castrating VN",36,k+ø+l′·+u,,,0
5,"castrating VN",36,k ø+l′+ĕ,,,0
5,"castrating VN",37,ˈ+b+ɑ̣+n′+t′ a+s,,,0
5,"castrating VN",37,k+ö+ʟ′+ĕ,,,0
5,"castrating VN",38,k+ö+ʟ′+ĕ,,,0
5,"castrating VN",39,k+ø+ʟ′+ĕ,,,0
5,"castrating VN",40,k+ø+ʟ′+ĕ,,,0
5,"castrating VN",41,k+ø+i+l′+t′+ᶴ+oː+r′+ə+x+t,iterative verbal noun,,0
5,"castrating VN",42,k+ö+ʟ′+ə,,,0
5,"castrating VN",43,k+ö+ʟ′+ĕ,,,0
5,"castrating VN",44,k+ö+ʟ′+ĕ,,,0
5,"castrating VN",45,k+ø+ʟ′+ĕ,,,0
5,"castrating VN",46,k+ø+ʟ′+ĕ,,,0
5,"castrating VN",47,k+ö+ʟ′+ĕ,,,0
5,"castrating VN",48,g′+a+r+u·,,,0
5,"castrating VN",49,k+ø+ʟ′+u·,,,0
5,"castrating VN",50,k+ö+ʟ′+u,,,0
5,"castrating VN",51,k+ö+ʟ′+u,,,0
5,"castrating VN",53,s+p̣+o+χ+u,,,0
5,"castrating VN",54,s+p̣+o+x+u,,,0
5,"castrating VN",55,k+ö+ʟ′ː+u,,,0
5,"castrating VN",56,b+ɑ+ɴ′+t′ a+s,,,0
5,"castrating VN",56,k+ö+ʟ′ː+u,,,0
5,"castrating VN",57,k+ö+ʟ′ː+u,,,0
5,"castrating VN",58,b+ɑ+n′+t′ ɑ+s,,,0
5,"castrating VN",59,b+ɑ+n′+t′+ʃ a+s,,,0
5,"castrating VN",60,v+ɑ+n′ t+u a+s,you castrated,,0
5,"castrating VN",61,b+ɑ+ɴ′+t′ a+s,,,0
5,"castrating VN",62,b+ɑ+ɴ′+t′ a+s,,,0
5,"castrating VN",66,s+p̣+ǫ+ʰ+u,,,0
5,"castrating VN",67,s+b+o+x+ə+g,,,0
5,"castrating VN",68,s+b+ɔ+h+u,,,0
5,"castrating VN",68,g′+aː+r+u,,,0
5,"castrating VN",69,s+b+ɔː+h+ɪ,castrated,,0
5,"castrating VN",71,s+ḅ+ɔ+h+u,,,0
5,"castrating VN",72,s+b+o+h+u,,,0
5,"castrating VN",73,s+ḅ+ǫ+h+u,,,0
5,"castrating VN",74,s+b+ǫ+h+u,,,0
5,"castrating VN",74,g′+aː+r+u,,,0
5,"castrating VN",75,s+b+ɔ+h+ɔ+ŭ+ᵠ,,,0
5,"castrating VN",76,s+b+ɔ+h+ŭ,,,0
5,"castrating VN",77,s+b+ǫ+h+u,,,0
5,"castrating VN",78,s+ḅ+o+h+u,,,0
5,"castrating VN",79,s+b+ɔ+h+ɔ+ŭ,,,0
5,"castrating VN",80,s+b+ɔ+h+ɔ+ŭ+w,,,0
5,"castrating VN",81,s+b+ɔ+h+u+φ,,,0
5,"castrating VN",82,s+b+ɔ+h+u,,,0
5,"castrating VN",83,s+b+ɔ+h+u,,,0
5,"castrating VN",85,s+b+ɔ+h+u+ʷ,,,0
5,"castrating VN",86,s+ḅ+o+h+u+h,,,0
5,"castrating VN",88,s+p+uː+j,,,0
5,"castrating VN",a,g′+a+.+r+ə+g̣,,,0
5,"castrating VN",b,s+p+o+ˏ+ə+ɣ,,,0
5,"castrating VN",c,s+p̣+ɔ,,,0
5,"castrating VN",d,s+ḅ+ɔ,,,0
5,"castrating VN",e,s+p̣+ǫ+h+ə,,,0
5,"castrating VN",g,s+ḅ+ǫː,,,0
/*<L 7>*/
/*<M 6 slime, as of cow in heat>*/
/*<F glóthach, óirthí>*/
6,"slime, as of cow in heat",1,g+ᴌ+oː+ˈ+h+iː ˈ+d+ɑ̨ː+r+ə,,,0
6,"slime, as of cow in heat",2,d+r̥+ˈ+h+ɑ+x+ə,plural form,,0
6,"slime, as of cow in heat",3,g+ᴌ+oː+h+iː ˈ+d+ɑː+r+ə,,,0
6,"slime, as of cow in heat",4,r+ᴇː+ˈ+m+ʷ+iː,,,0
6,"slime, as of cow in heat",5,g+l+oː+ˈ+h+iː ˈ+ḏ+ɑː+r+ə,,,0
6,"slime, as of cow in heat",7,r+ɛ+ˈ+m+ɪ̃ː,,,0
6,"slime, as of cow in heat",8,ˈ+ṣ+r+ɑ̣+ˈ+m+ɪː,,,0
6,"slime, as of cow in heat",10,s+ṭ+r+o̤+p+ə g+l+oː+ˈ+h+iː,,,0
6,"slime, as of cow in heat",11,g+l+oː+h+ə+x,,,0
6,"slime, as of cow in heat",12,g+l+oː+h+ə+x,,,0
6,"slime, as of cow in heat",13,g+l+ɔː+h+ə+x,,,0
6,"slime, as of cow in heat",14,b+l+ǫː+h+ə+x,,,0
6,"slime, as of cow in heat",15,g+ł+oː+h+ə+x,,,0
6,"slime, as of cow in heat",16,g+l+ɔː+h+ə+x,,,0
6,"slime, as of cow in heat",17,g+l+ǫː+h+ə+x,,,0
6,"slime, as of cow in heat",18,g+ł+ọː+h+ə+x,,,0
6,"slime, as of cow in heat",19,g+l+oː+h+ə+x,,,0
6,"slime, as of cow in heat",20,g+l+oː+h+ə+x,,,0
6,"slime, as of cow in heat",21,g+l+oː+h+ə+x,,,0
6,"slime, as of cow in heat",22,g+ł+oː+h+ə+x,,,0
6,"slime, as of cow in heat",23,g+l+ᴇː+h+ə+x+ə,plural form,,0
6,"slime, as of cow in heat",24,g+l+ɛː+h+ə+x+ə,plural form,,0
6,"slime, as of cow in heat",25,g+l+èː,,,0
6,"slime, as of cow in heat",26,g+l+ɛː+h+ə+x,,,0
6,"slime, as of cow in heat",28,g+l+ᴇː+h+ə+x+ə,plural form,,0
6,"slime, as of cow in heat",29,g+l+ö+h+ə+x+i,plural form,,0
6,"slime, as of cow in heat",30,g+l+ɛː+h+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",33,d+ʟ+ö+i+h+ᵊʰ+ə+x+i,plural form,,0
6,"slime, as of cow in heat",34,d+ᵊ+l+ö+j,,,0
6,"slime, as of cow in heat",35,g+l+ᴇː+h+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",36,g+l+ɛː+h+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",37,g+l+ɛː+h+ə+x+i,plural form,,0
6,"slime, as of cow in heat",38,g+l+ɛː,,,0
6,"slime, as of cow in heat",39,g+l+ö·+ʰ+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",40,g+l+èː+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",41,g+l+ö+i+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",41,g+l+öː+ə+x+i,plural form,,0
6,"slime, as of cow in heat",42,g+l+ö+ⁱ+j+ə+x+ə,plural form,,0
6,"slime, as of cow in heat",43,g+l+ɛ·+h+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",44,g+l+ᴇː+h+ə+x+i·,plural form,,0
6,"slime, as of cow in heat",46,g+l+ö+i+ə+x+i,plural form,,0
6,"slime, as of cow in heat",47,g+l+ɛː+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",48,g+l+ö+h+ə+x+ɪ·,plural form,,0
6,"slime, as of cow in heat",49,d+ᵊ+l+ö+i+ʰ+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",50,g′+l+ɛ·+h+ə+x+iː,plural form,,0
6,"slime, as of cow in heat",51,d+o+l+öː+ə+x+ɪ,plural form,,0
6,"slime, as of cow in heat",52,g+l+ɛː+ə+x+i,plural form,,0
6,"slime, as of cow in heat",53,d+ʟ+i+h+ɑ+x+ə,plural form,,0
6,"slime, as of cow in heat",53,oː+h′+iː,plural form,,0
6,"slime, as of cow in heat",54,oː+h+i,,,0
6,"slime, as of cow in heat",55,d+ə+ˈ+l+ə+i+ə+x+i,plural form,,0
6,"slime, as of cow in heat",56,d+ɔ+l+ɪː+ə+x+i,plural form,,0
6,"slime, as of cow in heat",57,d+ʟ+ï+h+ə+x+ɪ,plural form,,0
6,"slime, as of cow in heat",58,ˈ+d+ə+˙+l+ɪː+ə+x+i,plural form,,0
6,"slime, as of cow in heat",59,d+ə+ˈ+l+ɪː,,,0
6,"slime, as of cow in heat",60,d+ʟ+ə+i+h+ə+x+ɪ,plural form,,0
6,"slime, as of cow in heat",61,ɔː+i+h+ə+x+ɪ,plural form,,0
6,"slime, as of cow in heat",62,d+ʟ+i+h+ə+ɴ+i,plural form,,0
6,"slime, as of cow in heat",66,ɔː+i,,,0
6,"slime, as of cow in heat",69,ǫː+i+χ′+ə,,,0
6,"slime, as of cow in heat",71,ɔː+i+h′+ĕ,,,0
6,"slime, as of cow in heat",73,ɔː+r″+ʰ+i,,,0
6,"slime, as of cow in heat",74,ɔː+r″+ʰ+i,,,0
6,"slime, as of cow in heat",75,ʼ+ɔ+h+ɔ+ĭ+h′,,,0
6,"slime, as of cow in heat",76,ɔː+r+h+i,,,0
6,"slime, as of cow in heat",77,ɔː+r′+ʰ+i,,,0
6,"slime, as of cow in heat",78,ɔː+ṟ+h+i,,,0
6,"slime, as of cow in heat",79,ɔː+r′+ʰ+i,,,0
6,"slime, as of cow in heat",80,ɔː+r″+ʰ+i,,,0
6,"slime, as of cow in heat",81,ɔː+r″+h+i,,,0
6,"slime, as of cow in heat",82,ɔ+h+ɪ,,,0
6,"slime, as of cow in heat",83,ɔː+r′+ʰ+i+ɴ+i,plural form,,0
6,"slime, as of cow in heat",85,ɔː+r″+ʰ+i,,,0
6,"slime, as of cow in heat",86,ɔː+h′+i,,,0
6,"slime, as of cow in heat",d,ʃ+ʟ′+eː+n′+. d+aː+r′,,,0
6,"slime, as of cow in heat",e,f+j+ǫː+ⁱ+x′+ə+n,,,0
/*<L 8>*/
/*<M 7a bullock>*/
/*<F bullán, bullóg>*/
7a,"bullock",1,b+ə+ˈ+ᴌ+ɑː+n,,,0
7a,"bullock",2,b+ə+ˈ+l+ɑː+n,,,0
7a,"bullock",3,b+u+ˈ+ᴌ+ɑː+n,,,0
7a,"bullock",4,b+ə+ˈ+ł+ɑː+n,,,0
7a,"bullock",5,b+ə+ˈ+l+ɑː+n,,,0
7a,"bullock",7,b+o̤+ˈ+ʟ+ɑː+n,,,0
7a,"bullock",8,b+ŭ+ˈ+l+ɑː+n,,,0
7a,"bullock",9,b+ŭ+ˈ+l+ɑː+n,,,0
7a,"bullock",10,b+ə+ˈ+l+ɑː+n,,,0
7a,"bullock",11,b+ŭ+ˈ+l+ɑː+n,,,0
7a,"bullock",12,b+ŭ+ˈ+l+ɑː+n,,,0
7a,"bullock",13,b+ŭ+ˈ+l+ɑː+n,,,0
7a,"bullock",14,b+ŭ+ˈ+l+ɑː+n,,,0
7a,"bullock",15,b+o̤+ˈ+ł+ɑː+n,,,0
7a,"bullock",16,b+ŭ+ˈ+l+ɑ̣ː+n,,,0
7a,"bullock",17,b+ə+ˈ+l+ɑː+n,,,0
7a,"bullock",18,b+l+ɑː+n,,,0
7a,"bullock",19,b+ŭ+ˈ+l+ɑː+n,,,0
7a,"bullock",20,b+o̤+ˈ+l+ɑː+n,,,0
7a,"bullock",21,b+ŭ+ˈ+l+ɑː+n,,,0
7a,"bullock",22,b+o̤+ˈ+l+ɑː+n,,,0
7a,"bullock",23,˙+b+u+ˈ+l+ɑː+n,,,0
7a,"bullock",24,b+o̤+ˈ+l+ɑː+n,,,0
7a,"bullock",25,b+o̤+l+ɑː+n,,,0
7a,"bullock",26,b+u+l+ɑː+n,,,0
7a,"bullock",28,b+u+l+ɑː+n,,,0
7a,"bullock",29,b+o̤+l+ɑː+n,,,0
7a,"bullock",30,b+u+l+ɑː+n,,,0
7a,"bullock",31,b+o̤+l+ɑː+n,,,0
7a,"bullock",32,b+o̤+l+ɑː+n,,,0
7a,"bullock",33,˙+b+u+ˈ+l+ɑː+n,,,0
7a,"bullock",34,b+ə+ˈ+l+ɑː+n,,,0
7a,"bullock",35,ˈ+b+o̤+ˈ+ʟ+ɑː+n,,,0
7a,"bullock",36,b+u+l+ɑː+n,,,0
7a,"bullock",37,b+u+l+ɑː+n,,,0
7a,"bullock",38,b+o̤+ʟ+ɑː+n,,,0
7a,"bullock",39,b+o̤+l+ɑː+n,,,0
7a,"bullock",40,b+o̤+l+ɑː+n,,,0
7a,"bullock",41,b+u+ʟ+ɑː+n,,,0
7a,"bullock",42,b+u+l+ɑː+n,,,0
7a,"bullock",43,b+o̤+ʟ+ɑː+n,,,0
7a,"bullock",44,b+o̤+ʟ+ɑː+n,,,0
7a,"bullock",45,b+u+ʟː+ɑː+n,,,0
7a,"bullock",46,b+u+ʟ+ɑ̨ː+n,,,0
7a,"bullock",47,b+o+l·+ɑː+n,,,0
7a,"bullock",48,b+u+ʟ+ɑː+n,,,0
7a,"bullock",49,b+u+ʟ+ɑː+n,,,0
7a,"bullock",50,b+o̤+l+ɑː+n,,,0
7a,"bullock",51,b+o̤+l+ɑː+n,,,0
7a,"bullock",52,b+u+l+ɑː+n,,,0
7a,"bullock",53,ˈ+b+o̤+ˈ+l+ɑː+n,,,0
7a,"bullock",54,b+o̤+ʟ+ɑː+n,,,0
7a,"bullock",55,b+o̤+l+ɑː+n,,,0
7a,"bullock",56,b+o̤+ʟː+ɑː+n,,,0
7a,"bullock",57,b+o̤+ʟː+ɑː+n,,,0
7a,"bullock",58,b+o̤+l+ɑː+n,,,0
7a,"bullock",59,b+o̤+l+ɑː+n,,,0
7a,"bullock",60,ˈ+b+o̤+˙+l+ɑː+n,,,0
7a,"bullock",61,b+u+l+ɑː+n,,,0
7a,"bullock",62,˙+b+o̤+ˈ+ʟ+ɑː+n,,,0
7a,"bullock",66,b+ǫ+ʟː+ɑ+g,,,0
7a,"bullock",67,b+λ+lː+ǫ+g,,,0
7a,"bullock",69,b+o̤+l+ɔ+g,,,0
7a,"bullock",70,b+u+ʟ+ɔ+g,,,0
7a,"bullock",71,b+o̤+ʟ+ɔ̨+ḳ,,,0
7a,"bullock",72,b+o+ʟː+ɑ+ḳ,,,0
7a,"bullock",73,b+o̤+ʟ+ɑ̨+g,,,0
7a,"bullock",74,b+ɔ+ʟː+ɔ+g,,,0
7a,"bullock",75,b+ɔ̨+ʟː+ɔ̨+g̣,,,0
7a,"bullock",76,b+ɔ+ʟː+ɔ+g,,,0
7a,"bullock",77,b+ɔ+ʟː+ɑ̣+g,,,0
7a,"bullock",78,b+ɑ̨+ʟ+ɑ̨+g,,,0
7a,"bullock",79,b+o̤+ʟː+o+g̣,,,0
7a,"bullock",80,b+ɔ+ʟː+ɑ+n,,,0
7a,"bullock",81,b+ɑ+ʟ+ɑ+n,,,0
7a,"bullock",82,b+ɔ+l+ɑ+n,,,0
7a,"bullock",83,b+ɔ+ʟː+ɑ+n,,,0
7a,"bullock",84,b+o+ʟː+ɑ+ɢ,,,0
7a,"bullock",85,b+ɔ+ʟː+ɑ+n,,,0
7a,"bullock",86,b+ɔ+l+ɑ+n,,,0
7a,"bullock",88,s+t+ǫ+t,(N),,0
7a,"bullock",88,s+t+ɑ+t,(S),,0
7a,"bullock",a,d+ɑ+i+v,,,0
7a,"bullock",d,d+ã+f,,,0
7a,"bullock",e,d+ã+f,,,0
7a,"bullock",f,d+ɑ̣+v̠,,,0
7a,"bullock",g,ḍ+a+ṽ,,,0
/*<L 9>*/
/*<M 7b calf>*/
/*<F laogh, gamhain>*/
7b,"calf",1,ᴌ+ᴇː,,,0
7b,"calf",2,l+öː+ᵊ,,,0
7b,"calf",3,ᴌ+ᴇː,,,0
7b,"calf",4,ʟ+ɛː,,,0
7b,"calf",5,l+èː,,,0
7b,"calf",6,l+ᴇː,,,1
7b,"calf",7,g+ǫ+ũ+ᵊ+n′,,,0
7b,"calf",8,g+o+u+n′,,,0
7b,"calf",9,g+ǫ+u+n′,,,0
7b,"calf",10,g+o+u+n′,,,0
7b,"calf",11,g+o+u+ᵊ+n′,,,0
7b,"calf",12,g+ɑ+u+n′,,,0
7b,"calf",13,g+ɛ+u+ɪ+n′,,,0
7b,"calf",14,g+o+u+n′,,,0
7b,"calf",15,g+ɑ+u+ᵊ+n′,,,0
7b,"calf",16,g+o+u+n′,,,0
7b,"calf",17,g+o+u+ⁱ+n′,,,0
7b,"calf",18,g+o+u+ə+n′,,,0
7b,"calf",19,g+ǫ+u+n′,,,0
7b,"calf",20,g+ɑ+u+n′,,,0
7b,"calf",20,ʟ+ᴇː,,,0
7b,"calf",21,g+o+u+n′,,,0
7b,"calf",22,l+ᴇː,,,0
7b,"calf",23,l+ᴇː,,,0
7b,"calf",24,l+ɛː,,,0
7b,"calf",25,l+ɪː,,,0
7b,"calf",26,l+ɛː+ᵊ,,,0
7b,"calf",27,l+ɪ̈ː,,,0
7b,"calf",28,l+ɪː,,,0
7b,"calf",29,l+ɪː,,,0
7b,"calf",30,l+ɪː,,,0
7b,"calf",31,l+ɪː,,,0
7b,"calf",32,ʟ+ɪː,,,0
7b,"calf",32,ʟ+ɪ̈ː,,,0
7b,"calf",33,l·+ɪː,,,0
7b,"calf",34,ʟ+ɪː,,,0
7b,"calf",35,l+ɪː,,,0
7b,"calf",36,l+ɪː,,,0
7b,"calf",37,l+ɪː,,,0
7b,"calf",38,l+ᵊ+ɪː,,,0
7b,"calf",39,l+ɪː,,,0
7b,"calf",40,l+ɪː,,,0
7b,"calf",41,l+ɪː,,,0
7b,"calf",42,ʟ+ɪː,,,0
7b,"calf",43,l·+ɪː,,,0
7b,"calf",44,ʟ+ɪː,,,0
7b,"calf",45,l+ɪː,,,0
7b,"calf",46,g+ã+v+ə+n′,,,0
7b,"calf",47,l+ɪː,,,0
7b,"calf",48,l+ɪː,,,0
7b,"calf",49,l+ɪː,,,0
7b,"calf",50,l+ɪː,,,0
7b,"calf",51,g+ɑ+u+ə+n′,,,0
7b,"calf",51,l+ɪː,,,0
7b,"calf",52,ʟ+ɪː,,,0
7b,"calf",53,g+ɑ+ũ+ʷ+ə+n′,,,0
7b,"calf",54,g+ɑ+ũ+ʷ+ɪ+n′,,,0
7b,"calf",55,g+ɑ+u+ə+n′,,,0
7b,"calf",56,g+ɑ+ũ+ə+n′,,,0
7b,"calf",57,g+ɑ+u+ə+n′,,,0
7b,"calf",58,g+ɑ+u+ə+n′,,,0
7b,"calf",59,g+ɑ+u+ə+n′,,,0
7b,"calf",60,g+ɑ+u+n′,,,0
7b,"calf",61,g+ɑ+u+ə+n′,,,0
7b,"calf",62,g+ɑ+u+ᵊ+n′,,,0
7b,"calf",63,g+ɔ+ũ+ə+n,,,0
7b,"calf",64,g+ɑ+u+ə+n,,,0
7b,"calf",65,g+ɑ+ũ+ə+n′,,,0
7b,"calf",66,g+ɑ+u+ᵊ+n′,,,0
7b,"calf",67,g+ɑ+ᵘ+v+ə+n,,,0
7b,"calf",68,g+ɑ+u+ə+n′,,,0
7b,"calf",69,g+ɑ̨+u+ə+n′,,,0
7b,"calf",69,g+o+u+ɪ+n′,,,0
7b,"calf",70,g+ɑ̨+u+ə+n′,,,0
7b,"calf",71,g+ɑ+u+ə+n′,,,0
7b,"calf",72,g+o+u+ə+n′,,,0
7b,"calf",73,g+o+u+ɪ+n′,,,0
7b,"calf",74,g+a+ũ+ᵊ+n′,,,0
7b,"calf",75,g+a+u+n′,,,0
7b,"calf",76,g+a+ũ+ɪ+n′,,,0
7b,"calf",77,g+ɑ̨+u+ɪ+n′,,,0
7b,"calf",78,g+a+ũ+ə+n′,,,0
7b,"calf",79,g+ɔ+u+ə+n′,,,0
7b,"calf",80,g+ə+u+ɪ+n′,,,0
7b,"calf",81,g+a+u+ə+n′,,,0
7b,"calf",82,g+ɑ̨+u+ə+n′,,,0
7b,"calf",83,g+ɑ̣+u+ə+n′,,,0
7b,"calf",84,g+ɛ+u+ə+n′,,,0
7b,"calf",85,g+ɔ+u+ə+n′,,,0
7b,"calf",86,g+ɔ+u+ʷ+ɪ+n′,,,0
7b,"calf",87,g+ɑ+u+ə+n′,,,0
7b,"calf",88,l+ᴇː+i,(N),,0
7b,"calf",88,l+e+i,(N),,0
7b,"calf",88,l+a+ˌ+i,(S),,0
7b,"calf",a,ʟ+ɪ.+ə+g̣,,,0
7b,"calf",b,ʟ+λː+ɣ,,,0
7b,"calf",b,ɫ+λː,,,0
7b,"calf",c,g̣+a+u+.+ə+n,,,0
7b,"calf",d,ʟ+λː+ə+ɣ̆,,,0
7b,"calf",d,ʟ+λː,,,0
7b,"calf",e,ʟ+λː+h,,,0
7b,"calf",f,ʟ+λː,,,0
7b,"calf",g,ʟ+λː+ˠ,,,0
/*<L 10>*/
/*<M 8 (the cow is) in heat>*/
/*<F fé dháir, ar dáir>*/
8,"(the cow is) in heat",1,f′+eː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",2,f′+eː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",3,f′+eː ˈ+ɣ+ɑː+ṟ,,,0
8,"(the cow is) in heat",4,f′+eː ˈ+ɣ+ɑː+ṟ,,,0
8,"(the cow is) in heat",5,f′+eː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",7,f′+èː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",8,f′+èː ˈ+ɣ+ɑ̣ː+r′,,,0
8,"(the cow is) in heat",9,f′+èː ˈ+ɣ+ɑ̣ː+r′,,,0
8,"(the cow is) in heat",10,f′+èː ˈ+ɣ+ɑ̣ː+r′,,,0
8,"(the cow is) in heat",11,f′+eː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",12,f′+èː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",13,f′+èː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",14,f′+èː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",15,f′+eː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",16,f′+ɛː ˈ+ɣ+ɑ̣ː+r′,,,0
8,"(the cow is) in heat",17,f′+eː ˈ+ɣ+ɑː+ṟ,,,0
8,"(the cow is) in heat",18,f′+èː ˈ+ɣ+ɑː+r,broad final ‘r’,,0
8,"(the cow is) in heat",19,f′+eː ˈ+ɣ+ɑ̣ː+r′,,,0
8,"(the cow is) in heat",20,f′+eː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",21,f′+eː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",22,(ˈ+d+ɑː+r′ e+r′+ə ˈ+m+oː),‘(tá) dáir ar an mbó’,,0
8,"(the cow is) in heat",24,f′+eː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",25,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",26,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",27,f+ʷ+ɪː ˈ+ɣ+ɑː+ⁱ+ṟ,,,0
8,"(the cow is) in heat",28,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",29,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",31,f+ʷ+ɪː ˈ+ɣ+ɑː+r,broad final ‘r’,,0
8,"(the cow is) in heat",32,f′+eː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",32,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",33,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",34,f+ʷ+ɪː ˈ+ɣ+ɑː+ṟ,,,0
8,"(the cow is) in heat",35,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",36,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",37,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",38,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",39,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",40,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",41,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",42,ɑː ˈ+d+ɑː+r′,,,0
8,"(the cow is) in heat",43,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
8,"(the cow is) in heat",44,f+ʷ+ɪː ˈ+ɣ+ɑː+r′,,,0
